rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/learning_rate,time/episodes,train/actor_loss,train/ent_coef,time/fps,train/ent_coef_loss,time/time_elapsed,rollout/ep_len_mean,train/n_updates
-9.8327088,0.015333488583564758,17998,0.0003,208,-3.831554651260376,0.006282035727053881,4,-8.618980407714844,3752,77.7,17897
-9.44018777,0.1147550642490387,18202,0.0003,212,-3.73848295211792,0.0059785060584545135,4,-7.784129619598389,3796,75.74,18101
-9.32223056,0.01263626478612423,18474,0.0003,216,-3.5395541191101074,0.005601010285317898,4,-6.238997459411621,3856,75.4,18373
-9.203393290000001,0.022551486268639565,18749,0.0003,220,-3.2838714122772217,0.005237676203250885,4,-6.765622615814209,3915,74.38,18648
-9.05999871,0.014507141895592213,19023,0.0003,224,-3.1569581031799316,0.004914381075650454,4,-6.301095962524414,3975,73.51,18922
-8.70957182,0.013831477612257004,19229,0.0003,228,-2.9624485969543457,0.0046897693537175655,4,-6.0752272605896,4022,71.57,19128
-8.45347021,0.11767972260713577,19434,0.0003,232,-2.729936361312866,0.004476398229598999,4,-3.879913806915283,4069,70.57,19333
-8.301196440000002,0.12602302432060242,19642,0.0003,236,-2.681939125061035,0.004260176792740822,4,-5.238373756408691,4116,69.9,19541
-8.372889829999998,0.012555329129099846,20042,0.0003,240,-2.3953640460968018,0.0038849622942507267,4,-5.6171875,4200,70.57,19941
-8.30790842,0.008286844938993454,20340,0.0003,244,-2.2002785205841064,0.003636730834841728,4,-6.630524635314941,4264,71.09,20239
-8.223884320000002,0.008227160200476646,20619,0.0003,248,-2.073101282119751,0.003414719831198454,4,-5.910481929779053,4312,70.32,20518
-8.14584214,0.030528593808412552,20849,0.0003,252,-1.9082950353622437,0.003249067347496748,4,-4.279033660888672,4351,70.12,20748
-8.19745877,0.008081424050033092,21129,0.0003,256,-1.6544411182403564,0.0030577124562114477,4,-3.4869003295898438,4397,70.62,21028
-8.182162720000001,0.00742802768945694,21452,0.0003,260,-1.3785344362258911,0.0028603151440620422,4,-3.214778423309326,4450,70.82,21351
-8.0933468,0.00649125874042511,21720,0.0003,264,-1.2629423141479492,0.002710759872570634,4,-2.639380931854248,4577,70.42,21619
-7.96133911,0.006878973916172981,22013,0.0003,268,-1.152760624885559,0.0025682428386062384,4,-4.425930976867676,4626,69.83,21912
-7.962865689999998,0.008070891723036766,22399,0.0003,272,-0.9632725715637207,0.002393268747255206,4,-2.105152130126953,4692,69.69,22298
-7.79995215,0.015687264502048492,22669,0.0003,276,-0.7217687964439392,0.002279507229104638,4,-2.4916391372680664,4741,68.39,22568
-7.897826,0.007046899292618036,22946,0.0003,280,-0.590833842754364,0.002182154916226864,4,-3.7730071544647217,4788,68.57,22845
-7.73729564,0.008327838033437729,23103,0.0003,284,-0.48269444704055786,0.0021303037647157907,4,-1.8630321025848389,4816,67.56,23002
-7.57679137,0.009683411568403244,23252,0.0003,288,-0.42344704270362854,0.0020929176826030016,4,-2.1066417694091797,4844,66.72,23151
-7.42786464,0.008847965858876705,23456,0.0003,292,-0.27538836002349854,0.002030811505392194,4,-0.9550681710243225,4881,65.69,23355
-7.42338927,0.006976502947509289,23751,0.0003,296,-0.13314253091812134,0.001958800246939063,4,-1.3221759796142578,4930,65.85,23650
-7.284471469999999,0.006197548471391201,23963,0.0003,300,-0.03293806314468384,0.0019125198014080524,4,-2.0712361335754395,4966,65.01,23862
-7.261577579999998,0.007482212036848068,24225,0.0003,304,0.09789812564849854,0.0018677745247259736,4,-1.7257513999938965,5010,65.26,24124
-7.14828487,0.005532627925276756,24409,0.0003,308,0.1828111708164215,0.0018416718812659383,4,-0.6389461755752563,5042,64.11,24308
-7.26110296,0.005834328942000866,24691,0.0003,312,0.3513890504837036,0.0017868729773908854,4,0.16575093567371368,5089,64.89,24590
-7.163555630000001,0.004070287570357323,24899,0.0003,316,0.38813817501068115,0.001764408778399229,4,-2.7059175968170166,5125,64.25,24798
-6.95062586,0.015619458630681038,25047,0.0003,320,0.5338239669799805,0.0017351327696815133,4,0.601270318031311,5152,62.98,24946
-6.824414670000001,0.007576253265142441,25275,0.0003,324,0.652526319026947,0.001717276987619698,4,1.3799865245819092,5191,62.52,25174
-6.88293469,0.00592386070638895,25501,0.0003,328,0.7067254185676575,0.0017289880197495222,4,-0.14067578315734863,5229,62.72,25400
-6.807722139999999,0.005044580902904272,25642,0.0003,332,0.7565773129463196,0.0017386560793966055,4,-0.6877520084381104,5254,62.08,25541
-6.772752039999999,0.009870011359453201,25857,0.0003,336,0.9187213182449341,0.0017325971275568008,4,1.7737250328063965,5290,62.15,25756
-6.570616159999999,0.008279734291136265,26085,0.0003,340,0.9867368936538696,0.0017479821108281612,4,1.4557783603668213,5329,60.43,25984
-6.352601419999998,0.00682406360283494,26221,0.0003,344,1.0066328048706055,0.0017681980971246958,4,0.7861049771308899,5354,58.81,26120
-6.230327010000001,0.007005097810178995,26422,0.0003,348,1.0176527500152588,0.0017942892154678702,4,-1.4413365125656128,5389,58.03,26321
-6.252022920000001,0.005701106041669846,26652,0.0003,352,1.0990550518035889,0.001799164921976626,4,-0.8532935976982117,5428,58.03,26551
-6.104127549999999,0.0045449212193489075,26809,0.0003,356,1.203622817993164,0.0018195250304415822,4,-0.1574573814868927,5455,56.8,26708
-5.84566534,0.01007673516869545,26963,0.0003,360,1.2378995418548584,0.001822921447455883,4,0.30762073397636414,5483,55.11,26862
-5.912571889999999,0.007908646017313004,27242,0.0003,364,1.3112941980361938,0.0018810589099302888,4,0.9256875514984131,5530,55.22,27141
-5.766218719999999,0.007634255103766918,27452,0.0003,368,1.5510443449020386,0.0019074961310252547,4,0.23759526014328003,5566,54.39,27351
-5.52426728,0.016522761434316635,27682,0.0003,372,1.509246826171875,0.0019469424150884151,4,-2.0236971378326416,5606,52.83,27581
-5.294178129999999,0.010042468085885048,27820,0.0003,376,1.5586298704147339,0.0019639984238892794,4,-0.028834104537963867,5631,51.51,27719
-5.0875116600000005,0.020084749907255173,27988,0.0003,380,1.6356010437011719,0.001986429560929537,4,-0.44369566440582275,5660,50.42,27887
-5.166256560000001,0.007970040664076805,28208,0.0003,384,1.6263673305511475,0.002047131769359112,4,-0.6075785160064697,5698,51.05,28107
-5.19978779,0.006056725047528744,28415,0.0003,388,1.7108631134033203,0.002087837317958474,4,-0.7939372658729553,5737,51.63,28314
-5.13100715,0.017289698123931885,28594,0.0003,392,1.7436151504516602,0.002127050654962659,4,0.38015756011009216,5767,51.38,28493
-4.92609536,0.03253740817308426,28747,0.0003,396,1.7331936359405518,0.002117966068908572,4,0.21407949924468994,5796,49.96,28646
-4.823902109999999,0.013992744497954845,28894,0.0003,400,1.829878807067871,0.002153206616640091,4,0.34567201137542725,5823,49.31,28793
-4.69412559,0.013207986950874329,29047,0.0003,404,1.8731955289840698,0.0021676775068044662,4,-0.09349191188812256,5852,48.22,28946
-4.71712017,0.015133637934923172,29270,0.0003,408,1.8312103748321533,0.002209370955824852,4,-1.364924430847168,5890,48.61,29169
-4.521674859999999,0.015324224717915058,29429,0.0003,412,1.9448261260986328,0.002245645970106125,4,0.8031433820724487,5919,47.38,29328
-4.46927666,0.008520892821252346,29578,0.0003,416,1.9808417558670044,0.002264276845380664,4,2.5510644912719727,5946,46.79,29477
-4.56702608,0.0341717004776001,29791,0.0003,420,2.002241611480713,0.0023385309614241123,4,0.493460476398468,5984,47.44,29690
-4.53668991,0.006564714014530182,30004,0.0003,424,2.0483639240264893,0.0023687046486884356,4,0.6386414766311646,6022,47.29,29903
-4.40565269,0.030660709366202354,30151,0.0003,428,1.9899755716323853,0.00239701010286808,4,-0.21481624245643616,6049,46.5,30050
-4.51841458,0.0201900452375412,30364,0.0003,432,2.1260976791381836,0.0024509639479219913,4,0.23612000048160553,6085,47.22,30263
-4.58079052,0.00819690153002739,30602,0.0003,436,2.1162314414978027,0.0025088691618293524,4,-0.548357367515564,6126,47.45,30501
-4.40151329,0.00926148146390915,30742,0.0003,440,2.144455909729004,0.002558981766924262,4,-0.7140653133392334,6151,46.57,30641
-4.47754471,0.050066567957401276,30911,0.0003,444,2.2034382820129395,0.0026059404481202364,5,0.7312028408050537,6180,46.9,30810
-4.409424060000001,0.03136338293552399,31070,0.0003,448,2.338233232498169,0.0026286456268280745,5,-0.46691447496414185,6208,46.48,30969
-4.305193350000001,0.038638342171907425,31230,0.0003,452,2.2054178714752197,0.002670402405783534,5,0.7460550665855408,6236,45.78,31129
-4.29612221,0.020075881853699684,31391,0.0003,456,2.37227201461792,0.0027195236179977655,5,0.010281763970851898,6264,45.82,31290
-4.3531509900000005,0.016625426709651947,31583,0.0003,460,2.339451789855957,0.0027632403653115034,5,-0.14076626300811768,6298,46.2,31482
-4.083386139999999,0.022848960012197495,31730,0.0003,464,2.3136448860168457,0.0027651952113956213,5,0.8916760087013245,6323,44.88,31629
-4.15024986,0.010989687405526638,32010,0.0003,468,2.3301351070404053,0.002837125211954117,5,-1.9768242835998535,6370,45.58,31909
-4.14693426,0.04144766181707382,32233,0.0003,472,2.3162083625793457,0.0028325507882982492,5,-1.3931787014007568,6409,45.51,32132
-4.24163831,0.026844875887036324,32421,0.0003,476,2.40448260307312,0.002866835333406925,5,0.2463667094707489,6440,46.01,32320
-4.21444612,0.019518621265888214,32573,0.0003,480,2.412928342819214,0.00291699287481606,5,0.17692086100578308,6467,45.85,32472
-4.19229827,0.03359069675207138,32738,0.0003,484,2.345623016357422,0.0029380787163972855,5,0.5600777864456177,6495,45.3,32637
-4.21285898,0.05524002015590668,32959,0.0003,488,2.3836207389831543,0.0030004847794771194,5,0.4468834102153778,6533,45.44,32858
-4.163769630000001,0.03349941968917847,33099,0.0003,492,2.4856815338134766,0.0030079036951065063,5,0.29872027039527893,6558,45.05,32998
-4.11995884,0.02038821391761303,33210,0.0003,496,2.486006259918213,0.003022522898390889,5,1.2793248891830444,6579,44.63,33109
-4.27006412,0.03027249127626419,33434,0.0003,500,2.451072931289673,0.003052754793316126,5,1.4444197416305542,6666,45.4,33333
-4.31163274,0.014420236460864544,33584,0.0003,504,2.531348705291748,0.003072068328037858,5,0.9644244909286499,6692,45.37,33483
-4.19252885,0.03573763370513916,33716,0.0003,508,2.47324275970459,0.003101878799498081,5,-0.16206133365631104,6716,44.46,33615
-4.19747406,0.019315682351589203,33874,0.0003,512,2.464344024658203,0.003124034497886896,4,0.4090489149093628,6880,44.45,33773
-4.2713095999999995,0.0379333421587944,34054,0.0003,516,2.5377321243286133,0.003161919303238392,4,-0.2609408497810364,7064,44.76,33953
-4.1588386,0.019881553947925568,34181,0.0003,520,2.6204309463500977,0.003154806327074766,4,1.6943752765655518,7195,43.9,34080
-4.1350548400000005,0.04978080838918686,34345,0.0003,524,2.5277390480041504,0.003229746827855706,4,0.7860532999038696,7363,43.41,34244
-4.12014694,0.03605977073311806,34484,0.0003,528,2.5581743717193604,0.0032636509276926517,4,-1.1182727813720703,7506,43.33,34383
-4.049119110000001,0.05279970169067383,34656,0.0003,532,2.4599761962890625,0.0032873868476599455,4,-0.6107223033905029,7682,42.92,34555
-3.8878234999999997,0.04365614056587219,34752,0.0003,536,2.515995740890503,0.0032674004323780537,4,1.1796443462371826,7782,41.5,34651
-3.9621197699999997,0.01172570139169693,34909,0.0003,540,2.503526449203491,0.0032811553683131933,4,0.8794596195220947,7944,41.67,34808
-3.9889354800000003,0.037669386714696884,35113,0.0003,544,2.5557897090911865,0.003332951571792364,4,0.8272801041603088,8152,42.02,35012
-3.9573277399999993,0.0203903429210186,35269,0.0003,548,2.5591955184936523,0.0033489142078906298,4,-0.2669874429702759,8311,41.99,35168
-3.91895581,0.0317746177315712,35418,0.0003,552,2.5766541957855225,0.0033709853887557983,4,1.8728229999542236,8465,41.88,35317
-3.8877139400000003,0.05098021775484085,35546,0.0003,556,2.508166790008545,0.003392617916688323,4,2.2611849308013916,8596,41.55,35445
-3.83997148,0.03957290202379227,35698,0.0003,560,2.4805023670196533,0.0033608018420636654,4,-0.5738651156425476,8753,41.15,35597
-4.01561552,0.03488989174365997,35971,0.0003,564,2.5331850051879883,0.003393468912690878,3,-0.7882142663002014,9029,42.41,35870
-3.8485372900000003,0.06065048649907112,36109,0.0003,568,2.576681613922119,0.0034398348070681095,3,2.2283935546875,9171,40.99,36008
-3.84041031,0.07058502733707428,36321,0.0003,572,2.480417490005493,0.0034647018183022738,3,-0.4617120921611786,9387,40.88,36220
-3.7628153600000003,0.04231226444244385,36445,0.0003,576,2.6062676906585693,0.0035074856132268906,3,-0.9815491437911987,9515,40.24,36344
-3.8033445599999998,0.05556119233369827,36606,0.0003,580,2.4967117309570312,0.0035677915439009666,3,0.5662369132041931,9680,40.33,36505
-3.8730626999999997,0.022288545966148376,36763,0.0003,584,2.6549479961395264,0.0035478121135383844,3,-1.0235075950622559,9841,40.25,36662
-3.8176781,0.03985818475484848,36921,0.0003,588,2.4758012294769287,0.0035858654882758856,3,1.0443181991577148,10003,39.62,36820
-3.96232754,0.09248912334442139,37133,0.0003,592,2.5530524253845215,0.0035940411034971476,3,0.8258095979690552,10219,40.34,37032
-3.9681984899999994,0.04274240881204605,37265,0.0003,596,2.475344181060791,0.00360015407204628,3,-0.3918091058731079,10355,40.55,37164
-3.83861522,0.027053264901041985,37416,0.0003,600,2.624617099761963,0.0035848310217261314,3,0.397664874792099,10510,39.82,37315
-3.8212854299999996,0.060002073645591736,37555,0.0003,604,2.5328667163848877,0.0035921598318964243,3,-0.20374944806098938,10654,39.71,37454
-3.81409665,0.02011578530073166,37689,0.0003,608,2.538756847381592,0.003584800288081169,3,-1.3273036479949951,10791,39.73,37588
-3.8054566299999992,0.03563312068581581,37817,0.0003,612,2.5723323822021484,0.003602441633120179,3,1.3454091548919678,10923,39.43,37716
-3.71023742,0.04730014503002167,37963,0.0003,616,2.64715313911438,0.0036499567795544863,3,2.5922024250030518,11073,39.09,37862
-3.7546758499999995,0.03615250065922737,38111,0.0003,620,2.5005016326904297,0.0037238895893096924,3,0.43717220425605774,11225,39.3,38010
-3.7253694,0.05583444982767105,38265,0.0003,624,2.485586404800415,0.003742855740711093,3,-2.1297085285186768,11384,39.2,38164
-3.718641339999999,0.04182099178433418,38394,0.0003,628,2.5571506023406982,0.003785800188779831,3,0.9166061878204346,11516,39.1,38293
-3.6662044600000008,0.030065082013607025,38542,0.0003,632,2.5217583179473877,0.003816247684881091,3,1.5665878057479858,11669,38.86,38441
-3.7345969099999996,0.031158091500401497,38746,0.0003,636,2.5817558765411377,0.0038548174779862165,3,1.4200403690338135,11876,39.94,38645
-3.6542396200000002,0.017935860902071,38846,0.0003,640,2.4700138568878174,0.003848567372187972,3,0.12854403257369995,11981,39.37,38745
-3.5724490800000006,0.03885134309530258,38972,0.0003,644,2.5694832801818848,0.0038343840278685093,3,0.07896512746810913,12110,38.59,38871
-3.58667014,0.046167902648448944,39125,0.0003,648,2.4990131855010986,0.003831461537629366,3,-2.5515458583831787,12267,38.56,39024
-3.58097,0.020243797451257706,39273,0.0003,652,2.4562559127807617,0.0037961110938340425,3,-0.2865560054779053,12419,38.55,39172
-3.60442033,0.015531104058027267,39427,0.0003,656,2.431001901626587,0.0037651776801794767,3,-0.8466901779174805,12577,38.81,39326
-3.6446521600000006,0.04614494740962982,39594,0.0003,660,2.4865386486053467,0.003787869354709983,3,-0.7587827444076538,12748,38.96,39493
-3.4585291399999996,0.031693361699581146,39679,0.0003,664,2.5803656578063965,0.0038225327152758837,3,0.7442677021026611,12835,37.08,39578
-3.4333409500000003,0.06356614828109741,39821,0.0003,668,2.3293633460998535,0.0038233092054724693,3,-0.24789106845855713,12981,37.12,39720
-3.358087760000001,0.03773903474211693,39956,0.0003,672,2.4191465377807617,0.00384374032728374,3,0.1376357525587082,13120,36.35,39855
-3.49490318,0.04961627349257469,40150,0.0003,676,2.5616202354431152,0.0038959630765020847,3,-0.5039148330688477,13216,37.05,40049
-3.45568127,0.07397064566612244,40300,0.0003,680,2.428690195083618,0.00386278098449111,3,-0.7049179077148438,13242,36.94,40199
-3.3058340800000003,0.021696144714951515,40451,0.0003,684,2.4898929595947266,0.0038321102038025856,3,-0.023592233657836914,13269,36.88,40350
-3.2562142299999994,0.0255108755081892,40592,0.0003,688,2.381531238555908,0.003867475315928459,3,0.328830361366272,13293,36.71,40491
-3.07849011,0.05053407698869705,40721,0.0003,692,2.4432787895202637,0.0038666529580950737,3,1.492171287536621,13316,35.88,40620
-3.1083804300000004,0.033024854958057404,40859,0.0003,696,2.356100559234619,0.0038929565344005823,3,0.5482114553451538,13340,35.94,40758
-3.0741561,0.015407146885991096,40983,0.0003,700,2.3772926330566406,0.003874164307489991,3,1.9374878406524658,13362,35.67,40882
-3.1313696600000003,0.041688527911901474,41143,0.0003,704,2.397735595703125,0.003931274171918631,3,0.09797353297472,13389,35.88,41042
-3.2219550100000003,0.05075949430465698,41343,0.0003,708,2.382720470428467,0.003939029760658741,3,1.359159231185913,13424,36.54,41242
-3.2225593399999997,0.014524421654641628,41487,0.0003,712,2.37971830368042,0.003974755760282278,3,0.07358047366142273,13449,36.7,41386
-3.32434077,0.04087400436401367,41673,0.0003,716,2.4543182849884033,0.003966156393289566,3,-0.47803768515586853,13480,37.1,41572
-3.3358083800000005,0.031836047768592834,41823,0.0003,720,2.393751621246338,0.003954180516302586,3,-0.36412468552589417,13506,37.12,41722
-3.31653726,0.09834858775138855,41961,0.0003,724,2.495779037475586,0.003949066624045372,3,-0.8612270355224609,13530,36.96,41860
-3.35191593,0.03934791684150696,42061,0.0003,728,2.4583163261413574,0.004004158079624176,3,-1.5533891916275024,13549,36.67,41960
-3.4016589699999997,0.06031858175992966,42171,0.0003,732,2.358543872833252,0.004024338908493519,3,0.14700457453727722,13569,36.29,42070
-3.3902135399999995,0.0522732175886631,42319,0.0003,736,2.3063743114471436,0.004027315881103277,3,-0.5838600993156433,13594,35.73,42218
-3.44461907,0.04214644804596901,42484,0.0003,740,2.3795440196990967,0.004062686115503311,3,-0.5575485229492188,13623,36.38,42383
-3.4874836,0.04344093054533005,42616,0.0003,744,2.373767375946045,0.00406153779476881,3,0.06748104095458984,13646,36.44,42515
-3.5071008899999994,0.07095719128847122,42774,0.0003,748,2.2730484008789062,0.004124571103602648,3,-0.8690871000289917,13674,36.49,42673
-3.5501061300000005,0.028724607080221176,42905,0.0003,752,2.247145414352417,0.004079602658748627,3,0.17217180132865906,13697,36.32,42804
-3.5644486600000005,0.0401020385324955,43048,0.0003,756,2.2132978439331055,0.004025977570563555,3,-1.1847667694091797,13722,36.21,42947
-3.4893230100000006,0.04412313550710678,43139,0.0003,760,2.358642101287842,0.0040216087363660336,3,2.466794729232788,13802,35.45,43038
-3.4907449500000003,0.04179666191339493,43241,0.0003,764,2.2541255950927734,0.0040566641837358475,3,-0.4656839966773987,13909,35.62,43140
-3.5020553100000003,0.03671945631504059,43344,0.0003,768,2.3421061038970947,0.004066647961735725,3,0.08708265423774719,14014,35.23,43243
-3.4910469799999992,0.04101214557886124,43483,0.0003,772,2.3405356407165527,0.00406035827472806,3,-0.014484018087387085,14157,35.27,43382
-3.37144078,0.01673487201333046,43617,0.0003,776,2.3006398677825928,0.004044241271913052,3,-0.11834803223609924,14295,34.67,43516
-3.29852531,0.03305073082447052,43704,0.0003,780,2.252103805541992,0.004055604338645935,3,0.258006751537323,14386,34.04,43603
-3.28763673,0.051438599824905396,43808,0.0003,784,2.2919325828552246,0.004035433754324913,3,-0.8011651635169983,14492,33.57,43707
-3.2666899000000003,0.022082295268774033,43929,0.0003,788,2.300839424133301,0.004050354938954115,3,-0.12694674730300903,14617,33.37,43828
-3.3051239,0.028083909302949905,44037,0.0003,792,2.246960163116455,0.004034654702991247,2,-1.6124427318572998,14728,33.16,43936
-3.2512729299999994,0.027042914181947708,44174,0.0003,796,2.269940137863159,0.00400439091026783,2,-1.1369037628173828,14868,33.15,44073
-3.25629287,0.057488493621349335,44302,0.0003,800,2.200549840927124,0.004040093161165714,2,-0.02850182354450226,15001,33.19,44201
-3.1591849,0.05205153673887253,44444,0.0003,804,2.2296946048736572,0.0040215360932052135,2,-0.354322612285614,15146,33.01,44343
-3.1317525,0.05145150050520897,44592,0.0003,808,2.2979607582092285,0.004003138281404972,2,-0.2046142965555191,15298,32.49,44491
-3.1424075600000005,0.04037841409444809,44677,0.0003,812,2.0924079418182373,0.003994598053395748,2,-1.5297423601150513,15386,31.9,44576
-3.0667577900000005,0.037734948098659515,44836,0.0003,816,2.236687660217285,0.004005996976047754,2,-1.9954242706298828,15549,31.63,44735
-3.00204569,0.05799748748540878,44945,0.0003,820,2.1148228645324707,0.004045577719807625,2,-0.5147089958190918,15662,31.22,44844
-3.01849692,0.018648764118552208,45071,0.0003,824,2.2604517936706543,0.0040373969823122025,2,-0.16697482764720917,15790,31.1,44970
-2.9935653900000005,0.06666478514671326,45174,0.0003,828,2.173902750015259,0.004040110856294632,2,-0.4177657961845398,15896,31.13,45073
-2.930681750000001,0.028383703902363777,45280,0.0003,832,2.220411539077759,0.003999465610831976,2,2.012953519821167,16005,31.09,45179
-2.85221669,0.02154415473341942,45357,0.0003,836,2.223846673965454,0.003993978723883629,2,-0.12116484344005585,16085,30.38,45256
-2.8501835100000004,0.029652219265699387,45492,0.0003,840,2.2413201332092285,0.003946357872337103,2,-0.05805303156375885,16223,30.08,45391
-2.8368452700000004,0.06723958253860474,45599,0.0003,844,2.230242967605591,0.003957902546972036,2,-0.2145930379629135,16333,29.83,45498
-2.8122443400000003,0.021880028769373894,45699,0.0003,848,2.223050355911255,0.003994574770331383,2,2.379462718963623,16437,29.25,45598
-2.8273689200000005,0.05115517973899841,45869,0.0003,852,2.2580268383026123,0.003988463431596756,2,0.2741108536720276,16612,29.64,45768
-2.763858730000001,0.04866821691393852,45967,0.0003,856,2.17604923248291,0.003946495242416859,2,0.6958323121070862,16714,29.19,45866
-2.77855346,0.02662890963256359,46103,0.0003,860,2.0871260166168213,0.003929034806787968,2,-1.525994062423706,16852,29.64,46002
-2.79760112,0.04016134887933731,46222,0.0003,864,2.1853294372558594,0.003951080143451691,2,0.7094317674636841,16975,29.81,46121
-2.8098942699999996,0.02419380098581314,46330,0.0003,868,2.231410503387451,0.003972478210926056,2,-1.5421268939971924,17087,29.86,46229
-2.8234180300000005,0.03586054593324661,46476,0.0003,872,2.3211350440979004,0.003933239262551069,2,1.9471122026443481,17236,29.93,46375
-2.8107101900000004,0.01736096292734146,46574,0.0003,876,2.1750736236572266,0.003939519636332989,2,-1.9969117641448975,17338,29.57,46473
-2.82078739,0.07038453221321106,46682,0.0003,880,2.1721556186676025,0.003945149946957827,2,-0.8478203415870667,17448,29.78,46581
-2.8654407899999996,0.017191942781209946,46849,0.0003,884,2.1327266693115234,0.003934922162443399,2,0.8307676315307617,17620,30.41,46748
-2.86399309,0.03830812871456146,46947,0.0003,888,2.1916818618774414,0.003966496791690588,2,-0.09943133592605591,17721,30.18,46846
-2.8481052099999995,0.024748418480157852,47072,0.0003,892,2.182725429534912,0.0039226701483130455,2,0.04899260401725769,17850,30.35,46971
-2.8939903300000003,0.03790309280157089,47204,0.0003,896,2.131010055541992,0.0038827676326036453,2,-0.9159557819366455,17986,30.3,47103
-2.8992653800000006,0.03491199016571045,47331,0.0003,900,2.146052598953247,0.0038272764068096876,2,-0.17185276746749878,18117,30.29,47230
-2.9009052599999996,0.042492084205150604,47464,0.0003,904,2.065037965774536,0.003822736907750368,2,-2.6960573196411133,18252,30.2,47363
-2.838698370000001,0.03618565574288368,47597,0.0003,908,2.163595199584961,0.0038046843837946653,2,0.5484848022460938,18389,30.05,47496
-2.7839091400000004,0.07735500484704971,47717,0.0003,912,2.14518666267395,0.0037832248490303755,2,-0.42218852043151855,18514,30.4,47616
-2.779160320000001,0.013624129816889763,47880,0.0003,916,2.109121084213257,0.0037474900018423796,2,-0.07382597029209137,18680,30.44,47779
-2.79358364,0.028361782431602478,48018,0.0003,920,2.206707000732422,0.003745489288121462,2,0.6465178728103638,18821,30.73,47917
-2.7881599200000005,0.04222530871629715,48177,0.0003,924,2.268364667892456,0.0037241363897919655,2,0.6656518578529358,18983,31.06,48076
-2.83563805,0.021598899737000465,48331,0.0003,928,2.1679351329803467,0.0037339748814702034,2,1.056905746459961,19141,31.57,48230
-2.8328492599999997,0.024934297427535057,48417,0.0003,932,2.1074392795562744,0.0037302840501070023,2,-0.2048264592885971,19231,31.37,48316
-2.8531567600000005,0.03660191595554352,48542,0.0003,936,2.1289710998535156,0.003693990409374237,2,-0.3223910927772522,19361,31.85,48441
-2.95246843,0.021643590182065964,48751,0.0003,940,2.0758166313171387,0.0036953275557607412,2,-1.1908869743347168,19573,32.59,48650
-2.9900763,0.025717047974467278,48929,0.0003,944,2.099977493286133,0.00375331100076437,2,0.8790552616119385,19753,33.3,48828
-2.9625792,0.03377605602145195,49054,0.0003,948,2.15842866897583,0.0037239480298012495,2,0.493751585483551,19882,33.55,48953
-2.91060742,0.037961479276418686,49173,0.0003,952,2.120863199234009,0.003702739253640175,2,0.7566743493080139,20005,33.04,49072
-2.9502744900000004,0.029718035832047462,49291,0.0003,956,2.0832226276397705,0.003689408302307129,2,1.083942174911499,20128,33.24,49190
-3.0169321100000004,0.054035529494285583,49416,0.0003,960,2.0515077114105225,0.0037273981142789125,2,0.850871741771698,20256,33.13,49315
-3.0703980300000002,0.07003789395093918,49595,0.0003,964,1.9729814529418945,0.0037732133641839027,2,-0.322465181350708,20438,33.73,49494
-3.05510693,0.023990094661712646,49727,0.0003,968,2.1410305500030518,0.0037436126731336117,2,-0.5646064281463623,20573,33.97,49626
-3.026081499999999,0.01973697915673256,49837,0.0003,972,2.1020240783691406,0.003735926700755954,2,1.5588200092315674,20686,33.61,49736
-3.01738414,0.058296822011470795,49942,0.0003,976,2.0793495178222656,0.0037582037039101124,2,0.7510654330253601,20795,33.68,49841
-3.06177441,0.03167916089296341,50017,0.0003,980,2.081242561340332,0.0037462143227458,2,1.5023512840270996,20874,33.35,49916
-3.0666312899999992,0.03524503856897354,50165,0.0003,984,1.954925537109375,0.0037498585879802704,2,-1.1833966970443726,21026,33.16,50064
-3.0720131699999995,0.04162367433309555,50255,0.0003,988,2.099735975265503,0.003767763962969184,2,-0.4483628273010254,21120,33.08,50154
-3.1230588699999995,0.030612673610448837,50413,0.0003,992,2.020864248275757,0.0038011628203094006,2,-0.6813986301422119,21282,33.41,50312
-3.1830594000000008,0.03523698449134827,50541,0.0003,996,2.0779500007629395,0.003786748042330146,2,-0.5406251549720764,21414,33.37,50440
-3.2238188499999993,0.040500033646821976,50706,0.0003,1000,2.0859251022338867,0.0037838600110262632,2,0.35616636276245117,21582,33.75,50605
-3.2490046800000005,0.05093390494585037,50822,0.0003,1004,2.116956949234009,0.00376898399554193,2,-1.5616742372512817,21700,33.58,50721
-3.4434511599999995,0.03493821993470192,51071,0.0003,1008,1.942240595817566,0.003855273360386491,2,-1.0056864023208618,21954,34.74,50970
-3.51479848,0.02456236444413662,51221,0.0003,1012,2.0474624633789062,0.003917232621461153,2,-0.8465094566345215,22108,35.04,51120
-3.51835421,0.031139539554715157,51364,0.0003,1016,2.144646167755127,0.003887671511620283,2,0.1312873512506485,22254,34.84,51263
-3.4989035200000003,0.036376066505908966,51477,0.0003,1020,2.122727394104004,0.0038568289019167423,2,-0.7052353620529175,22370,34.59,51376
-3.4679147200000005,0.045382529497146606,51579,0.0003,1024,2.209514617919922,0.0038347882218658924,2,0.38670217990875244,22476,34.02,51478
-3.39910496,0.02300667017698288,51652,0.0003,1028,2.0963001251220703,0.003820542711764574,2,-0.30487173795700073,22552,33.21,51551
-3.3959796900000003,0.03442847728729248,51744,0.0003,1032,2.062412977218628,0.0038293502293527126,2,0.19622759521007538,22649,33.27,51643
