Wall time,Step,Value
1744617981.5745041,84163,-2.6782381534576416
1744618003.7904952,84284,-2.697253465652466
1744618015.5929706,84338,-2.64330792427063
1744618032.4571404,84424,-2.6872482299804688
1744618050.260215,84516,-2.6363704204559326
1744618066.168781,84599,-2.623126745223999
1744618086.690265,84696,-2.6320369243621826
1744618100.809832,84757,-2.668578624725342
1744618118.0232809,84834,-2.682673692703247
1744618130.665478,84893,-2.7012457847595215
1744618145.183822,84963,-2.685049533843994
1744618161.882419,85028,-2.5740063190460205
1744618179.3548274,85115,-2.6054890155792236
1744618193.6237347,85187,-2.6461575031280518
1744618209.2796745,85267,-2.6047773361206055
1744618222.6138747,85334,-2.5491631031036377
1744618244.667681,85458,-2.5702269077301025
1744618264.180683,85560,-2.590564489364624
1744618287.4723222,85679,-2.629073143005371
1744618296.8906088,85719,-2.5815212726593018
1744618315.0662374,85814,-2.5280439853668213
1744618327.7933068,85872,-2.5011141300201416
1744618341.6574025,85923,-2.463526964187622
1744618356.3102348,85995,-2.4528656005859375
1744618369.1362665,86056,-2.4829680919647217
1744618384.687809,86134,-2.4751241207122803
1744618408.772234,86265,-2.4558145999908447
1744618419.5151026,86313,-2.465517282485962
1744618432.0281804,86373,-2.429701566696167
1744618450.0826092,86453,-2.4350688457489014
1744618467.7634377,86530,-2.4135282039642334
1744618483.5455167,86591,-2.4397928714752197
1744618503.15536,86696,-2.434988021850586
1744618519.3601348,86777,-2.452031135559082
1744618538.162031,86875,-2.5242857933044434
1744618554.4578235,86949,-2.5241243839263916
1744618566.4502072,86999,-2.5450801849365234
1744618576.753868,87045,-2.5250630378723145
1744618596.212093,87150,-2.5284194946289062
1744618614.067882,87236,-2.555290699005127
1744618632.54295,87335,-2.5667426586151123
1744618645.060564,87396,-2.576857805252075
1744618661.0295486,87480,-2.5064127445220947
1744618675.1675887,87551,-2.482116222381592
1744618690.3613098,87626,-2.4985854625701904
1744618705.2449188,87703,-2.5702085494995117
1744618720.5625494,87778,-2.5554163455963135
1744618742.032373,87889,-2.5732715129852295
1744618756.88611,87965,-2.580054998397827
1744618778.1562436,88063,-2.5793654918670654
1744618798.7814133,88133,-2.615875005722046
1744618814.1687853,88190,-2.604889392852783
1744618834.986558,88296,-2.638308525085449
1744618849.0410755,88366,-2.6062474250793457
1744618866.7116458,88459,-2.5860915184020996
1744618878.1216605,88509,-2.5768871307373047
1744618896.6232371,88608,-2.615356206893921
1744618910.440088,88676,-2.5813140869140625
1744618921.9950309,88730,-2.5605955123901367
1744618941.2942894,88831,-2.5324831008911133
1744618955.9890258,88906,-2.5342354774475098
1744618973.5116653,89000,-2.5750036239624023
1744618991.4998806,89096,-2.664043664932251
1744619003.4055774,89156,-2.649714946746826
1744619017.4486074,89231,-2.6176910400390625
1744619048.362895,89412,-2.7532260417938232
1744619061.0345771,89472,-2.7313811779022217
1744619078.4047945,89565,-2.7566287517547607
1744619088.4664195,89609,-2.7478463649749756
1744619102.837661,89683,-2.8100199699401855
1744619116.0224245,89746,-2.748784065246582
1744619132.876368,89836,-2.8081254959106445
1744619149.2954023,89922,-2.814162492752075
1744619161.6780791,89977,-2.776323080062866
1744619183.3029544,90096,-2.741286516189575
1744619196.7237244,90163,-2.671281337738037
1744619213.8204298,90251,-2.68166184425354
1744619231.9877954,90344,-2.6529316902160645
1744619252.3588254,90455,-2.676563024520874
1744619267.056063,90526,-2.6865735054016113
1744619283.7799518,90615,-2.7015440464019775
1744619305.9622064,90740,-2.7129690647125244
1744619326.2137702,90847,-2.737713098526001
1744619344.1742618,90941,-2.8023691177368164
1744619357.1786163,91001,-2.799482822418213
1744619370.3990443,91066,-2.853785991668701
1744619386.0516183,91146,-2.8690035343170166
1744619402.7454183,91232,-2.770226001739502
